amfi_code,date,nav,daily_return,rolling_mean,rolling_std,rolling_sharpe
100016,2023-11-24,571.6459,-0.004807216901180911,-9.634142778110662e-05,0.008896756658709032,-0.17190227988005966
100016,2023-11-27,574.4572,0.004917904597933731,-9.148754112049406e-05,0.008899400826640742,-0.16319297439060784
100016,2023-11-28,577.4842,0.005269322066117521,-2.3140736508129063e-05,0.00891686569413804,-0.04119696497994707
100016,2023-11-29,581.0643,0.006199476972703399,0.00012964887136827826,0.008904219670049895,0.2311389548627867
100016,2023-11-30,572.7421,-0.01432233919722814,-4.428239729476541e-05,0.009032444187089358,-0.07782625052951214
100016,2023-12-01,578.1473,0.009437406469683163,0.00020718863867874457,0.008977086486096951,0.36637918991040636
100016,2023-12-04,575.5467,-0.004498161627668251,0.0001374043626981162,0.008989106984321085,0.24265220564531453
100016,2023-12-05,574.0293,-0.0026364498310909035,1.6603424904725205e-05,0.008952031673254769,0.02944261245706766
100016,2023-12-06,587.8432,0.024064799479747823,0.0004002510588763034,0.009233303337486726,0.6881381830991922
100016,2023-12-07,589.7144,0.0031831617683082403,0.0005791249017118422,0.009127777348217181,1.00718087844695
100016,2023-12-08,588.0119,-0.002886990719575433,0.0003853806187223493,0.009012228182444302,0.6788252072199508
100016,2023-12-11,576.9838,-0.018754892545541968,0.00023107642604062913,0.009219676758351086,0.39786910529114244
100016,2023-12-12,584.4006,0.012854433694672318,0.0002562401320396041,0.00925130309201189,0.4396878959958791
100016,2023-12-13,577.8064,-0.011283698202910863,0.00014021967754487027,0.00933036668704149,0.23856708411040717
100016,2023-12-14,573.0112,-0.008298973497005258,5.814278368838632e-05,0.009372124273168829,0.0984822704151878
100016,2023-12-15,571.634,-0.002403443423095397,-1.7361605211750773e-05,0.00936418704828849,-0.0294320197883516
100016,2023-12-18,579.1181,0.013092468257661416,0.00020870944449620233,0.00943286863954722,0.3512356468692827
100016,2023-12-19,583.3816,0.0073620562023533065,0.0002717791439525552,0.00946178747667991,0.4559772843374829
100016,2023-12-20,582.8708,-0.0008755846944779044,0.00029365414446113193,0.009456776770068903,0.4929390996094728
100016,2023-12-21,584.7593,0.0032399976118206997,0.000452633809344865,0.009383610458147913,0.7657328699955671
100016,2023-12-22,581.9713,-0.004767773680555365,0.00036078901423551487,0.009393913019564413,0.6096871487589589
100016,2023-12-25,582.9892,0.0017490553228312056,0.00040027460541436106,0.00939217724229936,0.6765377407645516
100016,2023-12-26,583.6674,0.0011633148607212984,0.0004228496792615857,0.009391535233839786,0.7147426264824898
100016,2023-12-27,588.9793,0.009100902328963212,0.0006362531278179108,0.009367796153359547,1.0781837176225164
100016,2023-12-28,594.3311,0.009086567218915986,0.000574358064335962,0.009292214363923601,0.9812140845375912
100016,2023-12-29,597.2339,0.0048841462275825975,0.0005366064281304483,0.009267418158186581,0.9191732604604701
100016,2024-01-01,595.6357,-0.0026760034887501893,0.0004062086906720139,0.009228628109185623,0.6987347392457559
100016,2024-01-02,599.8546,0.007083020712156607,0.0005090823750659044,0.009251101294977403,0.8735643368223107
100016,2024-01-03,599.6775,-0.00029523821272692263,0.000668312915855571,0.00910992211723178,1.1645696311596399
100016,2024-01-04,594.2894,-0.008984996102071596,0.0003696214547243066,0.0089784334107071,0.6535169803241333
100016,2024-01-05,592.485,-0.003036231169527781,0.0003361417055961466,0.00898552923872212,0.5938530728620531
100016,2024-01-08,593.2328,0.0012621416575946398,0.0004176026397821565,0.0089600025687137,0.739869920729023
100016,2024-01-09,598.3226,0.008579768347265926,0.00046626036890622883,0.008992608388790437,0.8230819773285222
100016,2024-01-10,597.6632,-0.001102081051258974,0.0003332646037183664,0.008925311007142004,0.5927425463473895
100016,2024-01-11,591.6287,-0.010096823762948737,0.00021760535654403478,0.008992773061013681,0.3841282239404097
100016,2024-01-12,592.2302,0.0010166849579811288,9.710573450970101e-05,0.008907246770944406,0.17306197818320332
100016,2024-01-15,593.129,0.0015176531017837558,1.5471731119240693e-06,0.008844444928641603,0.0027769534362032757
100016,2024-01-16,594.4085,0.0021572035762877917,0.00012481368670783026,0.008795644951516681,0.225265556124412
100016,2024-01-17,599.5594,0.00866558940526585,0.0002812281237788625,0.008821214089616941,0.5060933810042951
100016,2024-01-18,605.2836,0.009547344266473079,0.0002873008185805221,0.008827470166281446,0.5166552838656933
100016,2024-01-19,602.4306,-0.004713492980810918,0.00049198764964862,0.008485198660263586,0.9204335840818043
100016,2024-01-22,599.4751,-0.004905959292240469,0.00044638602229394556,0.008503239189026788,0.8333481235592185
100016,2024-01-23,594.3074,-0.008620374724488067,0.0004842698593058069,0.008454485278087124,0.9092860698367402
100016,2024-01-24,598.2899,0.006701077590485882,0.0005996160143020439,0.00846783742605483,1.124089735894288
100016,2024-01-25,606.2963,0.013382141333156294,0.0007718328681087942,0.008568967870507494,1.4298649640757568
100016,2024-01-26,604.9258,-0.002260445923882415,0.0007760496456505339,0.008567363297337465,1.4379460490971883
100016,2024-01-29,603.9507,-0.0016119332321418156,0.0008064179404134175,0.008553840079320103,1.4965778901616262
100016,2024-01-30,612.1297,0.013542496101089041,0.00105820471279007,0.008591849895329094,1.9551643990622702
100016,2024-01-31,615.1823,0.004986851642715839,0.0008808916611477103,0.008337736559394527,1.677160402551744
100016,2024-02-01,617.8723,0.004372687575699086,0.000739140230283634,0.008165031741241467,1.437041247584545
100016,2024-02-02,611.7323,-0.009937328473860974,0.0007363400597241239,0.008168689336535029,1.430956128805983
100016,2024-02-05,615.7225,0.006522787827289767,0.0006468820294181783,0.008058792263172404,1.2742522116559891
100016,2024-02-06,611.0129,-0.007648900275692427,0.000595256790584289,0.008097224537652586,1.1669935248442938
100016,2024-02-07,605.2447,-0.009440389883748734,0.0004719572831895675,0.008165086403694314,0.9175762795604794
100016,2024-02-08,603.7079,-0.0025391383022436154,0.0004442125300229471,0.00817109302832643,0.863000247060151
100016,2024-02-09,600.907,-0.0046394953585996435,0.0004514230734511034,0.008166262334815842,0.877527421574069
100016,2024-02-12,600.0432,-0.0014374936554243378,0.00033283991778792056,0.008114606875197548,0.6511307293667875
100016,2024-02-13,592.7717,-0.01211829414948784,0.00018010951948686208,0.00821865822987404,0.3478852513312617
100016,2024-02-14,598.1139,0.009012238607207346,0.00032113657183255377,0.008260464322936539,0.617142673394943
100016,2024-02-15,604.4037,0.010516057225889552,0.0005594189461173305,0.0082415716930731,1.077525111892153
100016,2024-02-16,594.4189,-0.016520084175526972,0.000457394653856586,0.008395823507875573,0.864824638569283
100016,2024-02-19,599.8798,0.009186955529173257,0.0007135013229764669,0.008305159768395461,1.3637886181756256
100016,2024-02-20,595.9144,-0.006610324268295109,0.0006331224920843728,0.008340967201268753,1.2049571396769752
100016,2024-02-21,600.7451,0.008106365612242206,0.000834164209087957,0.008300061468248623,1.5954034014906966
100016,2024-02-22,600.6923,-8.78908542074619e-05,0.0008534611237419091,0.00829582837396579,1.6331431548191717
100016,2024-02-23,601.1548,0.0007699449451907814,0.000721140579024282,0.008199507440097453,1.3961511564109481
100016,2024-02-26,600.484,-0.0011158523561651812,0.0005848044289636257,0.008125759994846595,1.142475597823341
100016,2024-02-27,607.2508,0.011268909746138034,0.0007074437654323128,0.008203288852984943,1.3690023380434397
100016,2024-02-28,600.9583,-0.010362275356409656,0.0005951089045722131,0.008285389561208497,1.1402072186465708
100016,2024-02-29,604.5003,0.005893919761154942,0.00046902179611102435,0.008113782932609347,0.9176348755829044
100016,2024-03-01,610.7152,0.010281053623960146,0.0005263505182112469,0.008165090154855933,1.0233267830915977
100016,2024-03-04,614.9028,0.006856878623620277,0.0006288971407637672,0.008186204441841404,1.2195435233910898
100016,2024-03-05,627.9635,0.021240267567491866,0.000998099429877603,0.008358281274799217,1.8956453761373981
100016,2024-03-06,625.3634,-0.004140527275868777,0.0009076760717692947,0.008369480283208464,1.7216016352104622
100016,2024-03-07,630.9909,0.00899876775647579,0.0009203227114287819,0.008380956511657947,1.7431984167760801
100016,2024-03-08,630.7261,-0.000419657399179707,0.0009716835199361309,0.008358139234971007,1.8455061883063684
100016,2024-03-11,637.9534,0.011458698157567948,0.0010646819618349986,0.008428231376638685,2.005320146430427
100016,2024-03-12,638.2393,0.00044815185560564963,0.001099515972874316,0.008419025374708507,2.073194245624471
100016,2024-03-13,636.388,-0.0029006361720438356,0.00107958253438091,0.008426428026221514,2.0338204255841865
100016,2024-03-14,644.0928,0.012107079328962822,0.0014496235885120329,0.008164371967451858,2.818595374007364
100016,2024-03-15,641.6375,-0.0038120283288369805,0.0014232572036940677,0.008177626543751234,2.762844152280173
100016,2024-03-18,634.0199,-0.011872124057587086,0.0011901655503972462,0.008254790307429523,2.288767090192479
100016,2024-03-19,631.4621,-0.004034258230696031,0.001201339444324428,0.00824693926920931,2.312454576976436
100016,2024-03-20,635.2466,0.0059932337981962736,0.0012570465315988489,0.008262343463814461,2.4151737508462907
100016,2024-03-21,643.4252,0.012874685200991332,0.0014682327999779804,0.008314099856671775,2.80336699519374
100016,2024-03-22,644.3884,0.001496988305711433,0.0014437391415046271,0.008310693355320687,2.7577299966378597
100016,2024-03-25,652.2598,0.012215303689513846,0.0015949376013830075,0.008381991849482497,3.0206244475309307
100016,2024-03-26,644.8262,-0.011396685799124895,0.0015542788714968713,0.008436467153590222,2.924614263641982
100016,2024-03-27,642.6418,-0.003387579474903424,0.0013794894950146938,0.008373144513561302,2.615351592790757
100016,2024-03-28,641.3391,-0.0020271012560962864,0.0012597865682797429,0.00834360231822831,2.396865409612745
100016,2024-03-29,641.0221,-0.0004942782998884621,0.0013077081082941034,0.008320719230868317,2.4948832037308355
100016,2024-04-01,641.8287,0.0012583029508654864,0.0012670458677711228,0.008311815681224095,2.4198960090563917
100016,2024-04-02,646.0847,0.006631052802718251,0.0012821762092889088,0.00832041800547454,2.4462612704144897
100016,2024-04-03,643.8872,-0.003401256832115007,0.001175501389235371,0.008318210162009482,2.2433318811289142
100016,2024-04-04,645.0099,0.001743628387083973,0.0013540121401721722,0.008152627593347438,2.636484510575064
100016,2024-04-05,645.0859,0.00011782764884693542,0.001250461264385103,0.008107866066675691,2.448296137954475
100016,2024-04-08,640.17,-0.007620535497675718,0.00121576822138502,0.008139359494687755,2.371159819968227
100016,2024-04-09,639.8586,-0.00048643329115694023,0.001239657294050953,0.008131077115181205,2.420214343963702
100016,2024-04-10,639.3782,-0.000750790877859675,0.0009639285122997585,0.007760686966688846,1.9717185884210997
100016,2024-04-11,638.7775,-0.0009395065393220658,0.0009181210866594218,0.007759607712833186,1.878280571885992
100016,2024-04-12,639.2861,0.0007962083824180066,0.0009590455211260156,0.007749019372020599,1.9646841669165729
100016,2024-04-15,640.043,0.001183976939276521,0.0011805885154017766,0.007458652868460978,2.5126872111128797
100016,2024-04-16,637.9365,-0.0032911851234994627,0.0010011927507554235,0.007368339022092973,2.1569911685636076
100016,2024-04-17,645.4701,0.011809325849829744,0.0012577819068969856,0.007337756102262385,2.721086459807512
100016,2024-04-18,639.1767,-0.009750103064417703,0.0012416582450368475,0.007360550564882373,2.6778857647202887
100016,2024-04-19,635.4532,-0.005825462661576908,0.0012036358090537194,0.007388377624631004,2.586105785306726
100016,2024-04-22,651.5612,0.025348837648468736,0.0013398176911738008,0.007715678164338324,2.7565880827388898
100016,2024-04-23,645.957,-0.008601187424911116,0.0011624483175375294,0.007759043439958655,2.378295095756908
100016,2024-04-24,638.6202,-0.011358031571761074,0.0010459766855677164,0.007867893179577931,2.110395342707667
100016,2024-04-25,643.1019,0.007017786158345807,0.00108795211386244,0.007889776730901485,2.18899786126
100016,2024-04-26,631.7543,-0.017645104142904988,0.0009448706642807774,0.008110832474959093,1.8492992968541955
100016,2024-04-29,630.7702,-0.0015577258437337038,0.0009081286513189451,0.008114637547133565,1.7765544468645902
100016,2024-04-30,643.1525,0.019630445445900868,0.0011133189911542737,0.008351198685242195,2.11626998099191
100016,2024-05-01,634.7763,-0.013023660795845493,0.0008674905119897325,0.008438607169784984,1.6319025971377754
100016,2024-05-02,624.0991,-0.01682041374260501,0.0005796351679728325,0.008595497493989824,1.070493364700932
100016,2024-05-03,616.2197,-0.012625238523817806,0.00038508644851282804,0.00869455648727656,0.7030902456153868
100016,2024-05-06,621.4418,0.008474412616149563,0.0005089799607894919,0.008729819923916754,0.9255410147980804
100016,2024-05-07,627.9608,0.010490121520631446,0.0005468366364392124,0.008765961024623223,0.9902807532909716
100016,2024-05-08,625.451,-0.003996746293717601,0.0005057087688726493,0.008778630392550146,0.9144795338897933
100016,2024-05-09,629.5556,0.006562624410225482,0.0006784601078981724,0.008742672158241944,1.2319140103756852
100016,2024-05-10,637.6509,0.012858753063271777,0.0008550710438181674,0.008826929901764265,1.537774986600796
100016,2024-05-13,648.116,0.016411958330177168,0.0010234023401801955,0.008977943253081742,1.8095468017235883
100016,2024-05-14,647.0433,-0.0016551049503482629,0.0009096815257622601,0.008945917533468427,1.614227549336864
100016,2024-05-15,634.3697,-0.019586942635832938,0.0007042941748225494,0.009201177295515284,1.2150970532782637
100016,2024-05-16,630.1188,-0.006700982092934127,0.0007420257489338228,0.00916327176490413,1.2854899309684853
100016,2024-05-17,628.0754,-0.0032428805488743384,0.0006946972433020955,0.009172832592533663,1.2022433356663687
100016,2024-05-20,626.9661,-0.0017661892186828787,0.0006582101064080217,0.009176052876806316,1.1386989212235847
100016,2024-05-21,626.2512,-0.001140253037604344,0.0006215716995869979,0.009176583477304134,1.0752525554877217
100016,2024-05-22,632.7878,0.01043766463042295,0.0006412614243109658,0.009195917799764355,1.1069813526275933
100016,2024-05-23,640.2703,0.011824659072125154,0.0006665649221515444,0.009223790027130961,1.1471846246530406
100016,2024-05-24,639.6315,-0.000997703626109292,0.000707851470537118,0.009207739950101561,1.2203639327532843
100016,2024-05-27,646.1915,0.010255905157891876,0.0008763166310941441,0.009242510776877108,1.5051208042465007
100016,2024-05-28,648.5674,0.0036767738356200397,0.0010129516150953453,0.009191295148528764,1.7494932022365688
100016,2024-05-29,649.2714,0.0010854692974082703,0.0009505559673944828,0.009171286268175538,1.6453099097131494
100016,2024-05-30,654.8208,0.008547119124606484,0.0008968334984105961,0.009111614688799516,1.5624881990301336
100016,2024-05-31,655.5763,0.0011537507666219415,0.0009347690171939778,0.009105427170942872,1.629687200624171
100016,2024-06-03,667.9269,0.018839302152930282,0.0011620049659170012,0.009294388128921511,1.9846660927394764
100016,2024-06-04,659.8477,-0.012095934450311874,0.0008771335153458799,0.009303566823208171,1.496637059078903
100016,2024-06-05,657.1955,-0.004019412358336583,0.0007770639153341863,0.009307300974091893,1.3253581538832757
100016,2024-06-06,656.8013,-0.000599821514298382,0.0007218138143342144,0.009300473196211821,1.2320275358013852
100016,2024-06-07,659.692,0.004401178864901878,0.0008811305625426905,0.009238433033525619,1.5140569830012
100016,2024-06-10,667.4546,0.011767006421178339,0.0009393996580303413,0.009290806025719862,1.6050821876812333
100016,2024-06-11,667.6553,0.0003006946090415852,0.0010277284900829416,0.009245919043914185,1.7645281040039866
100016,2024-06-12,659.6735,-0.011954971375199186,0.000999788695733492,0.009281637922482879,1.7099518045949653
100016,2024-06-13,664.9362,0.0079777344398404,0.0011166428373122032,0.009302761585279276,1.9054724064849529
100016,2024-06-14,669.7236,0.007199788490986014,0.0012481904356409328,0.009304158978091092,2.129629226670517
100016,2024-06-17,658.6916,-0.016472467149134418,0.0010811351745997097,0.00948611844853754,1.8092214351864093
100016,2024-06-18,659.0094,0.00048247161494097135,0.0012211436830933632,0.009381527807170463,2.06630043652791
100016,2024-06-19,650.1674,-0.013417107555673713,0.0009719287257280181,0.009469733101593754,1.6292845887642564
100016,2024-06-20,646.701,-0.0053315499977391045,0.000795844201021033,0.009437555353317131,1.338655462835172
100016,2024-06-21,641.9035,-0.007418420568392481,0.0008969737966558607,0.009297647078078354,1.5314646244778625
100016,2024-06-24,646.8347,0.007682151600668874,0.000880253753005812,0.009283914533064935,1.505140431521698
100016,2024-06-25,647.8357,0.001547536024273155,0.0009708966451454594,0.009249720433419605,1.6662672717247622
100016,2024-06-26,640.8626,-0.010763685916043153,0.0007612294059422888,0.009299892037236563,1.2993852126854528
100016,2024-06-27,646.1893,0.008311766047823577,0.0008545589270759669,0.009333362257645101,1.4534636110419115
100016,2024-06-28,638.3989,-0.012055909932275233,0.0007120494284374556,0.009432064712768432,1.19840507854928
100016,2024-07-01,640.5906,0.003433119950551289,0.0007625935651787498,0.009434347514016042,1.2831621403919806
100016,2024-07-02,636.3365,-0.006640902941754012,0.0005635956464243937,0.009399067802054727,0.9518820069230646
100016,2024-07-03,634.6149,-0.0027054867982584385,0.0006486710748482962,0.00933348518190271,1.1032678447214443
100016,2024-07-04,637.7724,0.004975458344895323,0.0006384659480009671,0.009328186260664449,1.0865276947460942
100016,2024-07-05,641.0427,0.005127691320602867,0.0005812063668525528,0.009284043827446435,0.9937873209214562
100016,2024-07-08,648.9807,0.012382950464922216,0.000642607165089241,0.009344094215824963,1.0917133605020626
100016,2024-07-09,648.8447,-0.0002095593905950821,0.0004042757544438305,0.009082720360343655,0.7065811111094833
100016,2024-07-10,650.9364,0.0032237298077646415,0.00048610083315086844,0.00907448486140783,0.8503635873071294
100016,2024-07-11,648.7629,-0.003339035887377162,0.0003490141259969468,0.009037557927705988,0.6130447553352764
100016,2024-07-12,650.1403,0.0021231177060219153,0.00037726718272140927,0.00903910237777248,0.6625581401277081
100016,2024-07-15,653.0019,0.004401511489135368,0.0002988539975166028,0.008972255076556713,0.5287589456606648
100016,2024-07-16,652.7726,-0.00035114752346043776,0.0002899728933047574,0.008972501221177457,0.5130316354753813
100016,2024-07-17,642.8023,-0.015273772214091208,0.00015249360394867549,0.009115589426176157,0.2655627411767388
100016,2024-07-18,645.0168,0.0034450716806708748,5.62490745232094e-05,0.00903330831547317,0.09884821206270702
100016,2024-07-19,647.4278,0.003737887137203355,0.0001401370241458798,0.009032037984539274,0.2463016980203043
100016,2024-07-22,643.8879,-0.00546763670018513,0.0002112979947836793,0.008961285749962657,0.3743047341570833
100016,2024-07-23,636.9641,-0.010753114012547749,0.00013664404165199354,0.009024812960114323,0.24035477784262915
100016,2024-07-24,645.642,0.013623844734734769,0.00022142860761353237,0.009115835794585294,0.38560042684096757
100016,2024-07-25,648.781,0.004861827452365075,0.00013239685485101843,0.009029588154321174,0.23276088320945867
100016,2024-07-26,647.8057,-0.001503280768086479,9.90605318088194e-05,0.009030031948742029,0.1741452522398558
100016,2024-07-29,641.6731,-0.009466727446208023,-0.0001418509252547569,0.00899229942362833,-0.25041577495674616
100016,2024-07-30,637.3679,-0.006709335329780908,-8.976925337315706e-05,0.008939802031697598,-0.1594042814124055
100016,2024-07-31,645.0648,0.01207607097878638,8.20490850011741e-05,0.009023913641946303,0.14433746786168422
100016,2024-08-01,646.1817,0.0017314539562536257,0.00012381080958283978,0.009022740065430227,0.21783135238451354
100016,2024-08-02,643.3834,-0.0043305157047931475,8.118594952834327e-05,0.009034746335039508,0.14264783388876315
100016,2024-08-05,646.6154,0.005023443253276305,0.00012302084177735238,0.009048964102182401,0.2158142411077976
100016,2024-08-06,642.3191,-0.006644289634920475,-2.4482963085300143e-05,0.00904988529027378,-0.0429458471156285
100016,2024-08-07,651.2134,0.01384716724132895,0.00016716619328629938,0.00915954229940703,0.28971764784461057
100016,2024-08-08,659.3693,0.012524158747347691,0.00028694986395589624,0.009250430204035463,0.4924298407915697
100016,2024-08-09,657.0006,-0.0035923722866684216,0.00024572542022794784,0.009259455194564016,0.42127425797902057
100016,2024-08-12,653.7051,-0.005015977154358642,0.00027466495737591535,0.009238640466737705,0.47194942179892035
100016,2024-08-13,639.1138,-0.02232092116154527,3.2059536593822794e-05,0.00954060193455329,0.05334352793906901
100016,2024-08-14,631.1428,-0.012471957263323064,-9.817564546688152e-05,0.009630980944866285,-0.1618204900594706
100016,2024-08-15,624.0528,-0.011233590876739696,-0.00021255436032707742,0.00970195038484897,-0.3477853144164156
100016,2024-08-16,625.1196,0.0017094707370914897,-0.0002024070008307054,0.009703494785726241,-0.33112930937268115
100016,2024-08-19,623.6453,-0.002358428691085601,-0.00024176706339028452,0.009704992416063754,-0.39545967529762527
100016,2024-08-20,616.6077,-0.011284619638759374,-0.000330583002448728,0.009769574313598577,-0.537161835757952
100016,2024-08-21,615.398,-0.001961863272223141,-0.00048359621491598224,0.009684775690977131,-0.7926721446931578
100016,2024-08-22,618.4657,0.004984904078336294,-0.00031987391332982673,0.00965085327391718,-0.5261546113368128
100016,2024-08-23,621.6721,0.005184442726573257,-0.00019754163123926935,0.009650061046999135,-0.3249592063484373
100016,2024-08-26,611.6591,-0.016106561642383554,-0.0006581571789154059,0.009403197987396557,-1.1111029809236994
100016,2024-08-27,611.2828,-0.0006152119701970937,-0.0005694241183074723,0.009365003750807009,-0.9652241350788372
100016,2024-08-28,604.1821,-0.011616063792404985,-0.0005722911429812935,0.009368382599367604,-0.9697341194982492
100016,2024-08-29,609.3203,0.008504389653384292,-0.0005557733263697549,0.009383214178472626,-0.9402564913871729
100016,2024-08-30,613.8653,0.007459131100670868,-0.00027683737921891196,0.009241558572758386,-0.47553203493997104
100016,2024-09-02,609.337,-0.007376699741783788,-0.0003414926447528018,0.009270929056014841,-0.5847340264053426
100016,2024-09-03,605.5466,-0.00622053149570756,-0.0006287257218817843,0.009042857201133486,-1.1037121559944052
100016,2024-09-04,603.3994,-0.0035458873024800663,-0.0005234171275110574,0.008951616532967449,-0.928211041824178
100016,2024-09-05,591.8348,-0.019165746601670586,-0.0005494763815006748,0.009002859260650042,-0.9688774297130149
100016,2024-09-06,593.8972,0.003484756219134244,-0.00037047643991231877,0.008919835601101081,-0.6593317884663007
100016,2024-09-09,592.7756,-0.0018885423268537593,-0.00048562038372346677,0.00887112967137873,-0.8689969470706878
100016,2024-09-10,598.1777,0.009113229356943586,-0.0005009191855422208,0.008853157722520004,-0.8981931419890004
100016,2024-09-11,592.7168,-0.00912922698388774,-0.0005579467487663334,0.008892372658411208,-0.9960367601034624
100016,2024-09-12,589.7935,-0.004932034995465018,-0.000685665186607339,0.008871475548048312,-1.2269207461098004
100016,2024-09-13,582.3095,-0.012689186978154243,-0.000969531187067628,0.008841904222989999,-1.740669211932327
100016,2024-09-16,577.4725,-0.008306579233208433,-0.0012441816044385793,0.008678322596693966,-2.275874219563931
100016,2024-09-17,571.7791,-0.00985917078302434,-0.0013353378914683135,0.008725645736759248,-2.429371132167015
100016,2024-09-18,577.1211,0.009342768911980048,-0.0010138966520481692,0.008577331772858451,-1.8764705394249728
100016,2024-09-19,573.8741,-0.005626202195691654,-0.0010019546531899195,0.008570069943866396,-1.8559401647836704
100016,2024-09-20,574.7993,0.0016122003066527668,-0.0009480093103507294,0.008571086059490873,-1.7558079746390056
100016,2024-09-23,573.168,-0.0028380340755460587,-0.0009599186976492092,0.008572980127371847,-1.7774725580282347
100016,2024-09-24,567.0793,-0.010622888926108964,-0.0010652813186325938,0.008633280466327827,-1.958793848816293
100016,2024-09-25,566.5304,-0.0009679422260696624,-0.0011920102837047338,0.008545799021790142,-2.214254814235242
100016,2024-09-26,569.8255,0.005816280997454015,-0.0012587700400899689,0.0084660670661891,-2.3602878109936825
100016,2024-09-27,564.0792,-0.010084315285995515,-0.0013597323918664824,0.008516947175011277,-2.534368489944033
100016,2024-09-30,568.4118,0.007680836308092909,-0.00138834426797536,0.008481739676314572,-2.598438863288158
100016,2024-10-01,564.4593,-0.006953585411140328,-0.0015064593707171416,0.008484429021446008,-2.818610547674399
100016,2024-10-02,562.3501,-0.003736673308420979,-0.0015600387330041332,0.008483102888324875,-2.919314720681596
100016,2024-10-03,565.2797,0.00520956606925127,-0.0015971226558414134,0.008445635280086627,-3.0019691027292654
100016,2024-10-04,562.2719,-0.005320905739229831,-0.001669063283684211,0.008449514769200432,-3.1357490873823135
100016,2024-10-07,562.7485,0.0008476326133317613,-0.0018689707230130834,0.008166963267464886,-3.632805667525524
100016,2024-10-08,561.4784,-0.0022569584814532417,-0.0017596487678035431,0.008094054450894344,-3.4511206189735977
100016,2024-10-09,562.4094,0.001658122556451147,-0.0016965650465281237,0.008098368071643477,-3.3256249825507447
100016,2024-10-10,551.0083,-0.02027188734754437,-0.0019151435557864126,0.00833058341571246,-3.64943965199978
100016,2024-10-11,542.4682,-0.015499040577065637,-0.002136257105141607,0.008424618355851423,-4.025349136040412
100016,2024-10-14,545.7045,0.005965879658936801,-0.002200714069166513,0.008338804151162199,-4.189479950525586
100016,2024-10-15,551.0032,0.009709833801993417,-0.002096168078133715,0.008429012019885454,-3.9477505272386972
100016,2024-10-16,546.8785,-0.0074858004454420035,-0.002046510623358635,0.008383319372985656,-3.8752369489631175
100016,2024-10-17,545.9844,-0.0016349152508280396,-0.00215331784214384,0.008315128429709702,-4.110923999900076
100016,2024-10-18,547.6879,0.0031200525143209035,-0.0021986482418845637,0.008274588154457026,-4.218029726641534
100016,2024-10-21,551.3308,0.0066514158885013774,-0.0019417162081330546,0.008184916570598296,-3.765925889950425
100016,2024-10-22,541.8388,-0.017216524090437058,-0.0021383717159705884,0.008337223245796601,-4.07157126847361
100016,2024-10-23,537.8987,-0.0072717199285101675,-0.002070089631224327,0.008268696010752587,-3.974224483795833
100016,2024-10-24,536.6,-0.002414395126814628,-0.002037676799325166,0.008261482013458719,-3.915413279039559
100016,2024-10-25,540.2165,0.006739657100260921,-0.001880364825229017,0.00829261043864462,-3.5995741546802074
100016,2024-10-28,552.5367,0.02280604165181921,-0.0017123216024384578,0.008634743640809581,-3.1480103959572854
100016,2024-10-29,551.7113,-0.0014938374229258589,-0.001746114640740669,0.0086277910549517,-3.2127239085308825
100016,2024-10-30,545.189,-0.011821943831855641,-0.0017578730620274744,0.008640929897007267,-3.229440590755256
100016,2024-10-31,547.4089,0.0040717989541243504,-0.0018049838075130213,0.008596858767947451,-3.332988295433952
100016,2024-11-01,554.1093,0.012240210197532297,-0.0015350269171818267,0.008652634438962054,-2.816228634621784
100016,2024-11-04,554.9236,0.0014695656615040242,-0.0015568441870601295,0.008642436205394857,-2.859626002075488
100016,2024-11-05,550.7883,-0.00745201681817087,-0.0015658565634647614,0.008648218439701332,-2.8742569938155227
100016,2024-11-06,555.748,0.009004730129525296,-0.0014357430420449421,0.008718683671966284,-2.61412330950109
100016,2024-11-07,559.2982,0.006388147145828471,-0.0014200464998123516,0.00873161772635582,-2.581713954776568
100016,2024-11-08,554.5459,-0.008496898434502409,-0.0015714308304246324,0.008734928333318348,-2.8558552660251784
100016,2024-11-11,556.7015,0.003887144418523336,-0.0016658286753846198,0.008627678152241363,-3.0650436820684153
100016,2024-11-12,561.9091,0.009354384710657193,-0.0015595626298151501,0.008704374437445322,-2.844235322485823
100016,2024-11-13,568.0897,0.010999287963124438,-0.0014731675392000412,0.008790545884627087,-2.6603364565146013
100016,2024-11-14,568.0499,-7.005935858372947e-05,-0.0014368455777690032,0.008789503150151609,-2.595051851899588
100016,2024-11-15,566.551,-0.0026386766373868165,-0.001489754403806878,0.008782161861208955,-2.692858361752197
100016,2024-11-18,573.0119,0.011403915975790158,-0.0014119499095107137,0.008865563704849649,-2.528210353190748
100016,2024-11-19,567.2214,-0.010105374774939113,-0.0015203302123049211,0.008911950524031617,-2.708104566970046
100016,2024-11-20,569.7135,0.004393522529297922,-0.001301804715156153,0.008811479624694125,-2.345293874746276
100016,2024-11-21,563.1618,-0.011499990784841874,-0.0014678609647729613,0.008861697566893667,-2.6294702855921983
100016,2024-11-22,568.7714,0.009960902887944378,-0.0013987163453202834,0.008926811273805754,-2.4873309119669007
100016,2024-11-25,567.7713,-0.0017583514220299579,-0.0013575020644518926,0.008916370971688105,-2.4168663763772242
100016,2024-11-26,574.4553,0.011772345661008154,-0.0011072191791901603,0.008965681376501052,-1.9604265232910598
